accelX,accelY,accelZ,gyroX,gyroY,gyroZ,activity
16304,-212,1488,99,44,-152,2
16336,64,1460,-139,-96,-115,2
16092,-116,1252,90,64,-39,2
16240,-252,1412,-88,160,66,2
16192,-280,1484,131,66,-178,2
16112,-136,1600,17,3,30,2
16388,-48,1352,147,-194,-458,2
16024,0,1228,-160,-75,-86,2
16392,112,1416,-145,122,249,2
16160,-164,1660,229,-79,117,2
16212,-264,1172,-407,-202,76,2
16320,-20,1352,153,-107,-137,2
16224,-48,1276,-5,80,-134,2
16192,-96,1296,-224,69,66,2
16332,-72,1400,102,49,-61,2
16228,-36,1504,-161,-47,121,2
16124,-204,1324,136,62,96,2
16364,-96,1436,-70,70,64,2
16232,-248,1412,54,32,-181,2
16120,-216,1468,-213,137,-73,2
16480,-8,1392,120,-14,-296,2
16180,80,1476,4,63,-57,2
16220,-20,1200,-164,304,44,2
16332,200,1792,326,170,239,2
16216,-444,1524,-299,-168,177,2
16304,-100,1488,-26,-324,-104,2
16236,-248,1060,-211,-182,-174,2
16388,232,1328,27,59,-133,2
16124,-116,1444,93,252,41,2
16208,-32,1628,-117,97,74,2
16208,-44,1508,137,-92,-53,2
16296,-156,1176,-53,-28,-112,2
16392,272,1524,180,74,47,2
16088,-412,1432,-362,146,159,2
16192,-48,1444,96,-40,-138,2
16320,-96,1416,-64,193,-252,2
16176,-228,1384,103,150,-332,2
16132,248,1632,104,132,-463,2
16320,164,1612,-10,-9,-124,2
16292,232,1388,12,36,-144,2
16336,88,1540,19,-9,329,2
16172,-52,1452,-39,-100,181,2
16284,12,1396,-117,-153,137,2
16224,-104,1336,-38,1,85,2
16212,132,1572,275,73,-162,2
16152,4,1576,-231,-46,82,2
16324,224,1448,66,-90,15,2
16272,-176,1288,12,2,40,2
16184,120,1604,-84,-52,-30,2
16308,-80,1176,-204,23,130,2
16268,24,1576,334,141,-247,2
16240,148,1604,-61,6,59,2
16112,-196,1204,-59,46,-47,2
16252,280,1752,-13,56,-60,2
16160,-196,1416,-87,-25,-32,2
16328,372,1580,85,153,-30,2
16152,-120,1472,-2,21,93,2
16204,-120,1520,-89,-4,-33,2
16256,-132,1168,-144,6,-209,2
16260,164,1392,227,108,-246,2
16244,-48,1512,-144,138,-135,2
16240,236,1584,4,14,-226,2
16288,120,1348,58,-10,-116,2
16224,116,1396,-222,91,-99,2
16252,584,1804,318,53,-83,2
16212,72,1456,-121,-4,148,2
16156,200,1620,-265,-118,331,2
16172,-12,1400,32,25,258,2
16296,-136,1404,-85,109,-7,2
16100,-24,1748,46,227,-250,2
16188,124,1592,-130,83,-409,2
16224,316,1540,-61,-14,-281,2
16272,432,1652,-24,38,-94,2
16328,248,1700,-94,77,174,2
16212,108,1664,-47,-2,225,2
16068,-192,1428,-172,92,75,2
16160,104,1668,175,-10,-251,2
16344,348,1504,-83,-88,-115,2
16272,100,1420,79,145,-56,2
16252,332,1688,11,18,53,2
16344,72,1468,-183,-146,49,2
16156,156,1516,-4,87,63,2
16364,296,1644,-24,43,4,2
16092,-44,1448,-49,38,3,2
16212,140,1588,74,150,-215,2
16224,248,1584,-315,273,-72,2
16108,-348,1436,-157,372,-279,2
16160,300,1876,-128,309,-684,2
16408,672,1772,274,85,-482,2
16108,532,1876,58,112,-326,2
16192,472,1728,-68,53,-22,2
16304,596,2020,-229,-178,313,2
16124,228,1524,-318,-296,500,2
16104,168,1532,78,65,70,2
16240,356,1776,-149,-15,129,2
16136,184,1516,-21,48,52,2
16196,248,1900,-20,5,196,2
16156,60,1652,-24,-49,-147,2
16204,296,1856,91,162,-11,2
16180,188,1668,-24,41,-317,2
16168,576,1840,-76,-177,-75,2
16092,76,1320,2,131,-76,2
16380,496,1972,373,150,-105,2
16180,180,1552,-66,-38,-105,2
16200,476,1700,93,179,4,2
16148,464,2140,248,107,28,2
16136,176,1692,-282,-211,176,2
16216,376,1752,-242,-272,128,2
16224,224,1456,71,-227,-40,2
16268,272,1304,-186,30,49,2
16212,280,1812,329,233,7,2
16164,144,1844,-170,80,141,2
16236,248,1768,302,-125,-125,2
16192,344,1640,-158,-74,-59,2
16212,376,1484,120,114,35,2
16312,260,1812,74,169,19,2
16220,176,1712,96,22,-56,2
16212,408,1720,-220,-113,-6,2
16232,328,1760,240,12,9,2
16276,116,1524,-108,70,57,2
16260,264,1764,86,84,-64,2
16220,448,1884,133,23,-118,2
16084,184,1512,-127,-52,-68,2
16348,556,1828,-20,16,9,2
16212,180,1524,75,108,-25,2
16072,448,1992,215,57,-42,2
16320,400,1632,-81,-119,134,2
15996,204,1620,-187,9,51,2
16232,468,1756,73,-17,13,2
16064,216,1588,9,1,109,2
16288,276,1700,28,77,-99,2
16220,456,1928,-56,-81,-62,2
16232,212,1324,-134,-65,-111,2
16264,472,1736,22,129,41,2
16116,172,1580,81,106,52,2
16328,304,1688,2,15,-93,2
16136,264,1776,-65,72,-126,2
15996,396,1860,71,-17,-176,2
16472,468,1676,-113,-67,-53,2
16048,248,1696,127,98,40,2
16324,636,1936,113,23,85,2
16244,124,1564,-169,-92,132,2
16120,356,1752,307,40,-118,2
16272,396,1836,-40,-46,73,2
16220,392,1692,-46,-202,59,2
16208,272,1612,-34,-96,-39,2
16152,232,1680,-66,14,140,2
16240,296,1536,147,17,-182,2
16148,492,1916,-267,0,147,2
16220,32,1316,21,43,-123,2
16276,632,1780,47,94,-110,2
16108,180,1608,87,126,-51,2
16276,568,1920,216,39,-246,2
16204,372,1572,-235,18,33,2
16092,360,1564,76,143,-17,2
16260,412,1988,37,171,141,2
16152,280,1972,-86,-85,-96,2
16320,632,1724,-3,-130,-176,2
16164,404,1556,-104,179,87,2
16364,372,1940,49,90,128,2
16284,392,1876,75,-151,-71,2
16156,312,1740,-147,-90,-60,2
16332,448,1576,189,-97,-212,2
16240,284,1568,-369,100,61,2
16212,368,1632,204,227,-160,2
16328,752,1972,164,-57,-109,2
16148,476,1716,-45,-105,114,2
16224,392,1808,186,56,84,2
16272,404,1976,-476,-151,208,2
16132,172,1416,-174,-371,108,2
16180,472,1748,250,148,-2,2
16252,472,1760,266,59,113,2
16196,1016,2192,522,-318,305,2
16096,172,1692,-486,-336,953,2
16424,360,1468,-467,-696,1145,2
16180,-360,1304,570,-349,900,2
16324,-360,1324,2,-139,517,2
16140,-240,1520,475,-121,252,2
16256,-40,1300,1046,-149,275,2
16320,180,1340,1004,-25,282,2
16064,468,1916,610,-38,1048,2
16320,-176,1556,311,-128,1577,2
16064,-392,1556,241,-390,1785,2
16136,-1284,1260,44,-248,1519,2
16088,-1052,1520,534,-195,654,2
16196,-1224,1152,-89,-324,67,2
16136,-864,1140,35,-120,-470,2
16312,-656,1368,284,259,-500,2
16232,-596,1388,11,246,-629,2
16204,-208,1732,16,97,-312,2
16368,-824,1224,-616,-99,208,2
16168,-272,1544,341,-91,9,2
16308,-800,1436,333,-112,35,2
16204,-796,1228,75,-237,81,2
16128,-620,1288,322,-284,-122,2
16244,-880,1288,-67,-183,68,2
16216,-600,1196,118,-430,-337,2
16236,-464,1088,99,-193,-240,2
16268,-464,1180,220,-26,-149,2
16192,-316,1528,537,-454,55,2
16448,-448,1124,-304,-698,429,2
16260,-772,692,49,-460,247,2
16136,-976,532,-386,11,-134,2
16328,-844,936,-388,31,-142,2
16344,-552,1040,232,205,-607,2
16344,-164,1212,271,86,-444,2
16324,-580,792,-100,163,-253,2
16336,-324,1160,-244,99,37,2
16340,-628,892,-74,108,-53,2
16196,-560,1088,-298,282,-168,2
16336,-248,1348,106,197,-188,2
16060,-500,1048,-17,226,-216,2
16228,-176,1156,56,185,-105,2
16352,-312,1316,-86,234,36,2
16296,-584,1252,-13,150,-152,2
16292,-264,1188,-82,-16,-178,2
16328,-88,1104,64,210,-22,2
16344,-332,1248,-99,121,-46,2
16212,-304,1508,-234,-172,17,2
16364,-136,980,-297,-373,18,2
15880,-360,1132,-9,191,133,2
16748,-500,1340,47,222,-103,2
16236,-400,1376,-228,-182,-243,2
16288,-88,1040,267,25,-258,2
16188,-280,1252,-182,227,161,2
16428,-380,1340,-120,122,132,2
16388,-256,1356,63,28,-83,2
16116,-648,1296,-116,130,46,2
16168,-460,1352,141,104,-417,2
16172,-340,1244,-54,91,11,2
16288,-44,1320,235,79,-24,2
16212,-516,1400,-371,110,230,2
16244,-216,1620,107,-23,-45,2
16340,-192,1336,-190,-170,12,2
15932,-400,1356,-117,-105,23,2
16112,-516,1012,3,173,-25,2
17680,-716,1376,347,326,-57,2
16440,-84,1500,-232,-286,-568,2
16280,-100,1064,-612,-439,130,2
16196,-508,976,-132,223,-7,2
16552,48,1492,13,373,47,2
16024,-416,1624,-82,-43,246,2
16540,-236,1256,-52,-193,29,2
16196,-768,984,3,63,-101,2
16096,-76,1588,490,261,-487,2
16608,-116,1252,-21,-105,-61,2
16212,-304,1320,-176,43,231,2
16244,-296,1432,67,-25,180,2
16240,-404,1356,-162,-89,243,2
16200,-640,1120,-46,39,45,2
16240,-136,1396,111,-82,-370,2
16232,-376,1220,-36,-55,-223,2
16440,-360,1136,-162,40,-11,2
16156,-188,1640,270,148,33,2
16416,-280,1324,197,-196,-198,2
16248,-208,1440,-15,-48,-76,2
16316,-276,1232,-4,-42,-96,2
16076,-200,1348,14,-81,-128,2
16276,-132,1404,53,8,-26,2
16196,-352,1328,-23,-115,166,2
16196,-248,1380,195,-95,24,2
16216,-204,1296,-55,-105,69,2
16256,-272,1292,128,-158,-69,2
16200,-296,1100,133,-66,-215,2
16204,-180,1220,-186,-136,-54,2
16436,-160,940,-140,-158,56,2
16188,-328,1276,-20,109,184,2
16252,-236,1280,25,-74,-61,2
16272,-436,892,-374,106,-21,2
16316,-296,1464,48,213,-146,2
16152,-132,1372,-28,-45,-138,2
16304,24,988,-183,-31,-27,2
16096,-364,976,-124,289,350,2
16248,-200,1676,-222,91,257,2
16396,-512,1296,-333,-203,139,2
16116,-316,1280,348,91,-298,2
16376,-120,1352,-64,-112,-74,2
16220,-352,856,-166,-145,-161,2
16256,-176,1200,180,334,-76,2
16364,-212,1624,-248,112,135,2
16120,-388,1208,-79,-133,-96,2
16504,-116,1340,260,40,-48,2
16052,-364,1320,135,7,-11,2
16396,-84,1452,10,-53,24,2
16260,-352,1068,-162,22,-60,2
16296,-140,1428,203,164,-194,2
16244,-264,1484,-395,77,146,2
16408,-224,1268,-13,-34,-75,2
16328,-252,1280,147,29,-80,2
16280,-224,1136,-119,80,94,2
16212,-56,1688,-218,84,61,2
16228,-476,1328,-134,-26,-114,2
16220,152,1420,-55,-67,24,2
16308,-324,1156,-132,-116,136,2
16112,-224,1344,85,-49,195,2
16316,-472,1048,87,141,274,2
16280,-328,1624,309,283,-81,2
16160,-352,1432,-552,-87,-25,2
16244,-140,1336,58,-54,-244,2
16232,-108,1284,-61,59,29,2
16368,-236,1480,-221,24,243,2
16240,-308,1372,29,-26,109,2
16388,-280,1312,-131,-135,187,2
16208,-752,1044,164,214,-58,2
16268,-160,1716,108,83,-225,2
16176,-272,1360,-16,-131,-328,2
16336,-240,1176,-64,28,5,2
16152,-152,1376,-83,-54,96,2
16184,-460,1352,-106,55,279,2
16324,-352,1344,296,39,-168,2
16268,-220,1432,112,101,-163,2
16232,-412,1200,-295,-144,101,2
16360,4,1128,459,34,-293,2
16176,-244,1328,-330,41,260,2
16092,-344,1428,99,50,150,2
16340,-268,1368,-111,-12,8,2
16396,-296,1332,17,14,-7,2
16044,-304,1316,216,-97,-412,2
16208,-240,1180,-312,22,59,2
16400,20,1292,189,-67,-308,2
15932,-292,1300,-208,142,137,2
16404,-80,1536,24,113,67,2
16364,-360,1356,260,-67,22,2
16128,-220,1372,228,38,-38,2
16308,-260,1172,-51,-10,-43,2
16188,-40,1140,-198,26,2,2
16220,-248,1404,-59,143,42,2
16260,-280,1504,-216,22,-18,2
16412,-268,1136,-85,-98,-165,2
16336,-48,1420,15,149,55,2
16140,-216,1520,125,136,-37,2
16256,-472,1396,-294,-86,63,2
16124,-324,1104,65,-175,-406,2
16296,120,1200,19,174,-48,2
16292,-332,1480,-364,147,329,2
16264,-172,1472,265,-138,-67,2
16308,-320,1108,-175,-90,-126,2
16216,-20,1400,288,220,19,2
16324,-180,1504,17,20,37,2
16004,-264,1332,-115,-56,185,2
16176,180,1724,314,-29,75,2
16232,-372,1228,-246,-298,514,2
16188,-396,1280,71,-42,279,2
16192,-624,1180,-115,-42,100,2
16116,-416,1344,6,189,-153,2
16316,-200,1420,388,-24,-466,2
16232,-132,1112,-231,-106,-346,2
16332,-4,1264,-109,52,21,2
16084,-160,1492,172,189,122,2
16192,-268,1460,-53,44,246,2
16156,-456,1340,121,20,98,2
16284,-304,1680,-70,-49,86,2
16120,-488,1044,-178,-131,-118,2
16176,-104,1312,-3,160,-264,2
16260,-40,1532,-67,74,49,2
16412,-244,1348,18,-2,87,2
16192,-276,1384,104,-101,2,2
16252,-132,1196,-82,41,173,2
16308,-392,1256,17,89,134,2
16136,-400,1436,59,71,-89,2
16324,-276,1504,-141,-63,54,2
16228,-108,1456,66,-102,-170,2
16148,-232,968,-132,-64,-29,2
16284,-164,1428,128,145,81,2
16228,-412,1516,-45,152,134,2
16268,-276,1636,-87,-108,-33,2
16244,-380,1056,94,-61,-233,2
16264,-116,1528,-91,158,189,2
16292,-476,1220,-124,-66,-77,2
16208,-212,1468,-78,10,-122,2
16216,-180,1256,168,7,-175,2
16192,-312,1476,-278,49,-6,2
16172,-260,1212,137,-20,-223,2
16304,-108,1224,-113,-20,-9,2
16180,-428,1104,-128,136,-42,2
16012,-84,1764,135,102,1,2
16252,-392,1300,-72,-105,-88,2
16344,0,1244,14,-163,-118,2
16112,-248,1288,-92,113,-7,2
16336,-260,1416,-102,92,50,2
16252,-104,1612,142,140,-107,2
16376,-176,1488,-64,-106,39,2
16196,-136,1348,97,-144,-122,2
16236,-156,1152,-4,82,43,2
16088,-400,1556,-231,295,279,2
16272,-168,1560,212,1,-302,2
16084,-188,1264,-3,7,-159,2
16316,-44,1472,83,195,50,2
16252,-176,1536,5,-78,-73,2
16192,-72,1440,149,-77,-177,2
16264,-60,1384,16,38,22,2
16320,-188,1324,-97,36,86,2
16152,-212,1404,-141,53,99,2
16228,-140,1500,231,60,-315,2
16412,8,1388,-193,-101,-74,2
16176,-188,1168,-103,54,56,2
16288,-128,1384,8,45,82,2
16208,-228,1252,-167,141,-71,2
16208,-176,1548,289,97,-100,2
16240,-156,1576,-133,-67,-338,2
16484,272,1452,246,-94,-306,2
15988,-28,1360,-108,-5,111,2
16308,216,1504,100,-48,83,2
16344,-132,1352,-24,34,197,2
16132,-212,1792,54,23,200,2
16216,-228,1396,-42,-25,-175,2
16256,44,1228,24,-71,-170,2
16212,-24,1476,-94,184,11,2
16300,176,1808,-33,-3,170,2
16284,-264,1104,-300,53,-2,2
16416,64,1824,235,60,258,2
16100,-516,1412,-443,-49,23,2
16300,-80,1576,193,-171,-295,2
16156,92,1316,5,-83,-312,2
16208,92,1576,99,157,72,2
16304,-40,1592,-149,-182,147,2
16296,-36,1352,363,-228,-50,2
16276,-160,1272,-164,-56,282,2
16232,-196,1440,97,-102,55,2
16376,-96,1292,136,-65,-325,2
16276,-32,1452,49,-28,-77,2
16248,20,1340,-119,-7,-92,2
16264,116,1284,-30,-23,14,2
16268,124,1496,306,35,-61,2
16236,-148,1360,-309,59,229,2
16228,-168,1420,221,-98,-201,2
16360,12,1368,-327,-180,26,2
16000,-220,1304,-16,27,47,2
16476,44,1360,-41,-13,-45,2
16216,-116,1272,-160,-87,131,2
16260,-100,1272,279,38,57,2
16240,-316,1444,-340,-17,244,2
16320,-172,1232,260,-130,-308,2
16216,-40,1308,144,-106,-119,2
16232,148,1440,-16,-223,97,2
16204,-124,1260,-188,-299,246,2
16240,-112,1124,-84,-202,255,2
16248,-276,1148,-44,93,251,2
16336,-44,1240,254,50,-84,2
16228,-224,908,-32,268,26,2
16172,-44,1544,405,375,37,2
16272,60,1764,10,-45,256,2
16308,-304,1052,-27,-213,-18,2
16260,-24,1360,26,-47,71,2
16128,-284,1184,-1,192,76,2
16380,-192,1332,-224,66,126,2
16296,-72,1352,172,-81,-176,2
16220,-96,1252,36,172,-68,2
16284,-208,1348,-341,49,68,2
16336,-168,1056,-38,36,-106,2
16236,-64,1628,-65,211,214,2
16184,-284,1252,-100,-57,-38,2
16316,-144,1064,217,270,-163,2
15872,-1684,-2912,-113,-389,472,2
16104,-240,-2116,772,-966,-193,2
15900,-812,-3440,-441,-1467,-102,2
15988,-372,-3656,400,-997,-311,2
16008,-348,-3612,270,-371,348,2
16084,-848,-3828,73,183,456,2
16216,-868,-3488,516,393,375,2
16064,-1108,-3264,-53,340,41,2
16116,-992,-3164,205,303,-225,2
16032,-752,-3340,-198,54,-619,2
16332,-192,-3228,127,136,-334,2
16068,-888,-3444,473,396,272,2
16060,-632,-2880,605,535,268,2
16092,-672,-3004,-139,188,-12,2
16052,-972,-3344,226,409,-340,2
15992,-608,-3504,236,536,-659,2
16652,-532,-2988,429,973,-495,2
15932,-376,-2268,394,569,-392,2
16012,-260,-2776,-282,-202,-386,2
16292,84,-2820,-193,-529,92,2
16184,-596,-3192,-120,-483,770,2
16404,-640,-2940,136,-153,633,2
16016,-1064,-2960,299,6,225,2
16896,-148,-3140,-515,-361,-454,2
14288,-1556,-2884,-759,161,327,2
17072,36,-3240,-656,-19,-238,2
16204,-1264,-3152,1056,955,465,2
15712,-852,-2164,1176,1181,-59,2
16188,-416,-2300,-369,-445,-1243,2
16060,-152,-3252,-990,-666,-1332,2
16256,480,-3012,-65,-89,104,2
16212,-480,-2940,743,541,957,2
16196,-868,-2568,340,181,795,2
16044,-756,-2704,-42,-19,74,2
16312,-856,-2980,-238,-194,-219,2
16204,-472,-2784,280,71,-326,2
16444,-444,-2960,-299,-63,-464,2
16112,-236,-2752,336,-122,-221,2
16168,-288,-2848,88,-113,59,2
16100,-476,-2948,-130,-87,390,2
16408,-416,-2976,62,-175,223,2
16380,-680,-3108,-218,84,241,2
16064,-716,-2924,162,402,30,2
16120,-484,-2696,-197,82,-298,2
16172,-556,-2816,-193,78,-272,2
15992,-520,-2804,34,146,-58,2
16416,-208,-2720,32,110,30,2
16128,-536,-3000,-257,-102,76,2
16184,-828,-2820,-63,159,218,2
16180,-480,-2476,82,44,-321,2
16200,-296,-2780,-36,-140,-310,2
16340,-516,-3032,-327,-283,167,2
16300,-656,-2832,740,-13,197,2
16460,-472,-2748,569,-268,-225,2
15756,-488,-2728,313,-658,83,2
16160,-436,-2724,576,-836,156,2
16224,-528,-2796,747,-1000,-14,2
16112,-500,-3000,250,-1165,-74,2
16248,-632,-3560,-376,-1573,-68,2
16048,-860,-3436,1234,-1362,-117,2
15860,-620,-3424,694,-1118,-324,2
15792,260,-3260,1062,-2196,-658,2
15996,-768,-4936,-786,-1877,-24,2
16164,-524,-4616,1112,-1417,-159,2
15784,-464,-4448,809,-741,-192,2
16124,248,-4448,806,-1042,-111,2
15652,-400,-4664,269,-863,78,2
15808,-872,-5024,663,-136,526,2
15804,-464,-4724,-58,-22,268,2
16224,-856,-4976,-302,-14,61,2
15880,-628,-4392,837,529,-267,2
16388,-292,-4452,228,400,-443,2
15740,-248,-4472,-831,-138,-250,2
15932,-740,-4388,231,149,393,2
15660,-604,-4132,180,83,207,2
15700,-536,-4528,-68,-187,-34,2
16236,-496,-4744,-29,-222,-30,2
15920,-596,-4728,225,357,82,2
15904,-632,-4344,129,364,-49,2
16048,-256,-4532,-357,92,-280,2
15492,-704,-4304,363,497,199,2
15988,-448,-4084,268,348,11,2
15816,-596,-4128,40,-124,53,2
16052,-440,-4232,62,-406,106,2
15872,-992,-4440,4,-278,311,2
16252,-548,-4580,-378,-224,-107,2
15632,-408,-4692,-497,-244,-363,2
15936,-724,-4644,-78,352,57,2
15808,-424,-4228,-22,583,-188,2
15460,-584,-4056,48,230,-63,2
16284,-260,-4352,-828,-204,10,2
15660,-296,-3892,146,-178,327,2
15960,-1012,-4288,221,-354,177,2
16064,36,-4324,-449,-873,-116,2
15980,-1020,-5184,-774,-552,353,2
15848,-200,-4580,-80,45,-24,2
15436,248,-4364,-1466,-201,68,2
16296,-672,-5092,-3029,-246,951,2
15916,-972,-5008,-1371,268,641,2
15888,-20,-4640,-1057,539,712,2
16028,-968,-4568,-700,383,1222,2
15860,-1100,-4388,-731,617,1035,2
16120,-1068,-4092,174,421,559,2
15612,-1332,-4276,-311,-130,136,2
15976,-756,-4444,361,-128,-140,2
15856,-1160,-4652,366,162,-446,2
15480,-596,-4420,1511,355,-568,2
16304,-868,-5128,1235,353,-412,2
16068,-468,-4776,5754,1592,-59,2
15660,316,-2936,4743,1790,834,2
16076,-1620,-3584,383,460,895,2
15976,-1860,-3480,588,489,83,2
16000,-1628,-3404,705,56,-711,2
15480,-1128,-3720,18,82,-1189,2
16372,-644,-4148,-181,51,-1001,2
15920,-716,-3728,375,539,-639,2
16060,-192,-3340,71,664,-155,2
16208,-960,-3512,-217,152,231,2
16188,-1280,-3644,-76,318,380,2
16292,-1120,-3416,379,233,-116,2
15588,-828,-3408,-184,-182,-289,2
16248,-800,-3892,-167,-84,89,2
15840,-1080,-3572,1041,373,204,2
16000,-796,-3180,488,92,195,2
16080,-1312,-3800,235,-304,-42,2
16204,-1236,-3664,1223,297,-291,2
16304,-892,-3724,1916,610,-443,2
15868,-736,-3624,1146,745,-263,2
16056,-728,-3160,1566,1063,45,2
15792,-1288,-2860,1345,1117,-224,2
16324,-1120,-2852,2280,893,-192,2
15700,-828,-2456,923,324,288,2
16116,-1416,-3000,324,212,76,2
15932,-980,-2760,989,430,-135,2
16412,-932,-2680,242,190,-500,2
16200,-1232,-2752,418,320,317,2
16184,-1016,-2544,545,366,-113,2
15972,-1328,-2644,490,-145,-64,2
16260,-1028,-2912,-138,84,-191,2
16128,-1180,-2648,305,-134,-13,2
16256,-928,-2840,-390,112,-214,2
16432,-960,-2992,-146,28,-11,2
16020,-1196,-2664,-205,446,128,2
16040,-1016,-2536,-214,319,-187,2
15968,-788,-2540,-847,-120,-75,2
16504,-1196,-3024,-559,209,112,2
16072,-952,-2440,193,199,403,2
16392,-940,-2544,-76,32,-1,2
16220,-1124,-2692,-492,-116,241,2
16292,-1416,-2940,-281,303,208,2
15900,-1024,-2392,635,292,-86,2
15896,-1048,-2664,-634,55,-6,2
16368,-964,-2728,-308,-64,30,2
16048,-1388,-2676,233,577,-89,2
16024,-652,-1852,561,421,-29,2
16220,-1076,-2596,-474,-334,-68,2
16188,-1100,-2484,289,-17,117,2
16084,-892,-2316,309,17,150,2
16088,-1272,-2708,-575,-258,-54,2
16432,-848,-2872,-327,-215,-211,2
15896,-1460,-2848,259,743,21,2
16296,-852,-2056,571,788,-281,2
16152,-900,-2460,-690,42,-366,2
16256,-956,-2564,3,259,-26,2
16452,-812,-2216,-117,253,293,2
15832,-1164,-2068,-593,-197,225,2
16500,-1372,-2600,-207,-69,105,2
16144,-1008,-2168,245,70,-220,2
16112,-884,-2380,-180,-184,-371,2
16432,-616,-2712,-684,-418,-184,2
16188,-1284,-2708,-79,207,245,2
16248,-848,-2100,202,298,162,2
16328,-872,-2568,-477,-170,-114,2
16248,-1328,-2756,-18,273,139,2
16252,-976,-2144,629,606,-164,2
15964,-844,-2144,-393,35,-98,2
16396,-928,-2620,-172,67,33,2
16092,-1092,-2184,176,338,183,2
16396,-932,-2028,127,115,-38,2
16216,-644,-2236,-510,-299,-211,2
16188,-1108,-2432,46,69,281,2
16404,-1012,-2240,-155,129,2,2
16072,-1020,-2324,0,-125,-14,2
16356,-1148,-2436,-157,-16,158,2
16148,-960,-2156,691,356,-161,2
16240,-772,-2184,-295,-56,-83,2
16528,-856,-2456,-193,-174,64,2
16172,-900,-2280,37,184,64,2
16280,-900,-2016,133,69,381,2
16280,-1224,-2240,29,-44,264,2
16456,-1192,-2276,-103,-167,-1,2
15988,-1264,-2444,416,275,-14,2
16064,-712,-1936,180,76,208,2
16496,-1200,-2508,-679,-278,176,2
16092,-1388,-2112,97,176,205,2
16116,-1260,-1896,136,200,-160,2
16508,-828,-2384,-203,-51,-461,2
16092,-984,-2252,165,168,25,2
16008,-1296,-2020,34,62,76,2
16060,-904,-2152,-30,-157,-108,2
16056,-1212,-2172,-59,-146,245,2
16476,-1084,-2368,135,46,-84,2
16188,-820,-2136,104,-50,-52,2
16256,-1356,-2380,-58,170,119,2
16076,-972,-2036,166,229,-12,2
16208,-1068,-2192,-155,153,-117,2
16512,-900,-2068,-113,-110,44,2
16220,-1240,-2268,139,140,-24,2
16148,-812,-2000,102,-72,-108,2
16064,-1228,-2500,-311,-135,76,2
16300,-1300,-2540,-26,192,401,2
16404,-1360,-2116,208,370,-78,2
16268,-1120,-2128,179,320,-343,2
16016,-1008,-1992,-41,43,-329,2
16248,-896,-2176,-164,148,-34,2
15944,-1064,-1872,228,268,121,2
16272,-892,-1968,-298,36,84,2
16356,-1176,-2128,-112,-166,85,2
16164,-1176,-1972,167,102,78,2
16324,-1068,-1904,23,-174,-252,2
16004,-732,-2232,-146,-227,-129,2
16276,-1156,-2304,-219,5,470,2
16164,-1092,-1956,309,275,-86,2
16092,-984,-1988,-473,-83,-107,2
16676,-916,-2208,-49,-87,-20,2
16084,-1084,-1804,392,226,80,2
16396,-1140,-2160,-120,-62,-102,2
15976,-756,-1936,90,-153,-187,2
16272,-1388,-2460,-447,8,357,2
16048,-972,-1740,599,206,-32,2
16220,-1120,-2244,-654,-260,-123,2
16332,-976,-2256,107,-120,34,2
16172,-1276,-2152,53,199,101,2
16312,-864,-1908,240,158,-227,2
